fid,VarZ,X,Y
"17278",-0.21057314,"686785","3367655"
"17279",-0.30280143,"686885","3367655"
"17280",-0.01186965,"686985","3367655"
"17281",-0.21005207,"687085","3367655"
"17282",-0.36572465,"687185","3367655"
"17283",-0.13730228,"687285","3367655"
"17284",-0.18933471,"687385","3367655"
"17285",0,"687485","3367655"
"17286",0,"687585","3367655"
"17287",-0.37697852,"687685","3367655"
"17288",-0.40498188,"687785","3367655"
"17289",-0.35411754,"687885","3367655"
"17290",-0.07640823,"687985","3367655"
"17291",-0.29433778,"688085","3367655"
"17292",-0.35767454,"688185","3367655"
"17293",-0.10612705,"688285","3367655"
"17294",-0.19327793,"688385","3367655"
"17295",0.00388955,"688485","3367655"
"17296",0,"688585","3367655"
"17297",0,"688685","3367655"
"17298",0,"688785","3367655"
"17299",0,"688885","3367655"
"17300",0,"688985","3367655"
"17301",-0.07461289,"689085","3367655"
"17302",0,"689185","3367655"
"17303",-0.25596476,"689285","3367655"
"17304",0,"689385","3367655"
"17305",-0.27316952,"689485","3367655"
"17306",-0.23203389,"689585","3367655"
"17307",0,"689685","3367655"
"17308",0,"689785","3367655"
"17309",-0.22246578,"689885","3367655"
"17310",0.10122051,"689985","3367655"
"17311",-0.35225263,"690085","3367655"
"17312",-0.22918427,"690185","3367655"
"17313",-0.26586902,"690285","3367655"
"17314",-0.17891574,"690385","3367655"
"17315",-0.215018,"690485","3367655"
"17316",-0.08933537,"690585","3367655"
"17317",-0.06258176,"690685","3367655"
"17318",-0.21856315,"690785","3367655"
"17319",0.57989043,"690885","3367655"
"17320",-0.06259052,"690985","3367655"
"17321",2.38543534,"691085","3367655"
"17322",1.12487066,"691185","3367655"
"17323",-0.242276,"691285","3367655"
"17324",-0.21422684,"691385","3367655"
"17325",-0.35028988,"691485","3367655"
"17326",0,"691585","3367655"
"17327",0,"691685","3367655"
"17328",-0.27657595,"691785","3367655"
"17329",-0.22993515,"691885","3367655"
"17330",-0.38366604,"691985","3367655"
"17331",-0.60361779,"692085","3367655"
"17332",-0.52301824,"692185","3367655"
"17333",-0.50512028,"692285","3367655"
"17334",0,"692385","3367655"
"17335",0,"692485","3367655"
"17336",-0.23341337,"692585","3367655"
"17337",0.01302698,"692685","3367655"
"17338",-0.13644759,"692785","3367655"
"17339",-0.30211267,"692885","3367655"
"17340",-0.24853474,"692985","3367655"
"17341",-0.41074446,"693085","3367655"
"17342",0,"693185","3367655"
"17343",-0.16349128,"693285","3367655"
"17344",0,"693385","3367655"
"17345",0,"693485","3367655"
"17346",-0.18980663,"693585","3367655"
"17347",0,"693685","3367655"
"17348",0,"693785","3367655"
"17349",0.20644607,"693885","3367655"
"17350",0.05931788,"693985","3367655"
"17351",-0.0025106,"694085","3367655"
"17352",-0.38108081,"694185","3367655"
"17353",-0.22810851,"694285","3367655"
"17354",0,"694385","3367655"
"17355",0,"694485","3367655"
"17356",-0.40443575,"675085","3367555"
"17357",0,"675185","3367555"
"17358",0,"675285","3367555"
"17359",-0.45765173,"675385","3367555"
"17360",0,"675485","3367555"
"17361",-0.29141873,"675585","3367555"
"17362",-0.27089763,"675685","3367555"
"17363",-0.05425553,"675785","3367555"
"17364",0,"675885","3367555"
"17365",0,"675985","3367555"
"17366",0,"676085","3367555"
"17367",0,"676185","3367555"
"17368",0,"676285","3367555"
"17369",-0.58442551,"676385","3367555"
"17370",0,"676485","3367555"
"17371",-0.12182555,"676585","3367555"
"17372",-0.43878007,"676685","3367555"
"17373",0,"676785","3367555"
"17374",-0.14721063,"676885","3367555"
"17375",-0.15205888,"676985","3367555"
"17376",-0.2920357,"677085","3367555"
"17377",-0.16082722,"677185","3367555"
"17378",-0.28323978,"677285","3367555"
"17379",0,"677385","3367555"
"17380",-0.32840472,"677485","3367555"
"17381",-0.23302835,"677585","3367555"
"17382",0,"677685","3367555"
"17383",-0.38808805,"677785","3367555"
"17384",0,"677885","3367555"
"17385",-0.20969777,"677985","3367555"
"17386",-0.31973055,"678085","3367555"
"17387",-0.27836415,"678185","3367555"
"17388",-0.11924641,"678285","3367555"
"17389",0,"678385","3367555"
"17390",0.80245793,"678485","3367555"
"17391",0,"678585","3367555"
"17392",-0.20231687,"678685","3367555"
"17393",-0.37031275,"678785","3367555"
"17394",-0.13689381,"678885","3367555"
"17395",-0.07178944,"678985","3367555"
"17396",-0.20577814,"679085","3367555"
"17397",-0.33866015,"679185","3367555"
"17398",-0.26284125,"679285","3367555"
"17399",-0.16245171,"679385","3367555"
"17400",-0.26729915,"679485","3367555"
"17401",-0.23978783,"679585","3367555"
"17402",-0.27345034,"679685","3367555"
"17403",-0.45078689,"679785","3367555"
"17404",0,"679885","3367555"
"17405",-2.53047895,"679985","3367555"
"17406",-0.12908277,"680085","3367555"
"17407",-0.25115982,"680185","3367555"
"17408",0,"680285","3367555"
"17409",0,"680385","3367555"
"17410",-0.46328771,"680485","3367555"
"17411",-0.34666574,"680585","3367555"
"17412",0,"680685","3367555"
"17413",0,"680785","3367555"
"17414",-0.43791467,"680885","3367555"
"17415",-0.25233987,"680985","3367555"
"17416",-0.0833244,"681085","3367555"
"17417",-0.18256989,"681185","3367555"
"17418",-0.17216103,"681285","3367555"
"17419",-0.04552666,"681385","3367555"
"17420",0,"681485","3367555"
"17421",0,"681585","3367555"
"17422",-0.33323207,"681685","3367555"
"17423",-0.04672703,"681785","3367555"
"17424",-0.27690163,"681885","3367555"
"17425",0,"681985","3367555"
"17426",-0.19973651,"682085","3367555"
"17427",-0.2769281,"682185","3367555"
"17428",-0.0493039,"682285","3367555"
"17429",0,"682385","3367555"
"17430",0,"682485","3367555"
"17431",-0.24989125,"682585","3367555"
"17432",0,"682685","3367555"
"17433",-0.2724508,"682785","3367555"
"17434",-0.30087405,"682885","3367555"
"17435",-0.13830188,"682985","3367555"
"17436",-0.20523302,"683085","3367555"
"17437",-0.29381937,"683185","3367555"
"17438",-0.67021114,"683285","3367555"
"17439",-0.24552263,"683385","3367555"
"17440",-0.22971107,"683485","3367555"
"17441",0,"683585","3367555"
"17442",-0.26379341,"683685","3367555"
"17443",0,"683785","3367555"
"17444",-0.04602415,"683885","3367555"
"17445",-0.23279144,"683985","3367555"
"17446",0,"684085","3367555"
"17447",0,"684185","3367555"
"17448",0,"684285","3367555"
"17449",0,"684385","3367555"
"17450",-0.02873003,"684485","3367555"
"17451",0,"684585","3367555"
"17452",-0.30861327,"684685","3367555"
"17453",-0.20421202,"684785","3367555"
"17454",-0.34824303,"684885","3367555"
"17455",-0.11369183,"684985","3367555"
"17456",-0.1400529,"685085","3367555"
"17457",-0.01076389,"685185","3367555"
"17458",-0.23626775,"685285","3367555"
"17459",-0.14998317,"685385","3367555"
"17460",-0.35498834,"685485","3367555"
"17461",-0.28293166,"685585","3367555"
"17462",-0.28189445,"685685","3367555"
"17463",-0.24073373,"685785","3367555"
"17464",-0.09587853,"685885","3367555"
"17465",-0.22641422,"685985","3367555"
"17466",-0.34970012,"686085","3367555"
"17467",-0.25648791,"686185","3367555"
"17468",-0.15350971,"686285","3367555"
"17469",-0.54637551,"686385","3367555"
"17470",-0.06688582,"686485","3367555"
"17471",0,"686585","3367555"
"17472",-0.15530778,"686685","3367555"
"17473",-0.31603503,"686785","3367555"
"17474",-0.17153844,"686885","3367555"
"17475",-0.19257809,"686985","3367555"
"17476",-0.44116515,"687085","3367555"
"17477",0,"687185","3367555"
"17478",0,"687285","3367555"
"17479",0,"687385","3367555"
"17480",0,"687485","3367555"
"17481",-0.11325122,"687585","3367555"
"17482",0,"687685","3367555"
"17483",0,"687785","3367555"
"17484",0,"687885","3367555"
"17485",0,"687985","3367555"
"17486",0,"688085","3367555"
"17487",-0.28082475,"688185","3367555"
"17488",-0.3418757,"688285","3367555"
"17489",-0.3671324,"688385","3367555"
"17490",0,"688485","3367555"
"17491",0,"688585","3367555"
"17492",0,"688685","3367555"
"17493",0,"688785","3367555"
"17494",0,"688885","3367555"
"17495",-0.18935449,"688985","3367555"
"17496",0,"689085","3367555"
"17497",0.0732106,"689185","3367555"
"17498",-0.18126974,"689285","3367555"
"17499",0,"689385","3367555"
"17500",-0.04273439,"689485","3367555"
"17501",-0.13409732,"689585","3367555"
"17502",-0.14879696,"689685","3367555"
"17503",0,"689785","3367555"
"17504",0,"689885","3367555"
"17505",-0.11732294,"689985","3367555"
"17506",-0.26286793,"690085","3367555"
"17507",0,"690185","3367555"
"17508",-0.2122027,"690285","3367555"
"17509",0,"690385","3367555"
"17510",-0.19040726,"690485","3367555"
"17511",-0.09819132,"690585","3367555"
"17512",-0.1581939,"690685","3367555"
"17513",0,"690785","3367555"
"17514",-0.11012381,"690885","3367555"
"17515",0,"690985","3367555"
"17516",0,"691085","3367555"
"17517",0,"691185","3367555"
"17518",-0.19159311,"691285","3367555"
"17519",-0.18002816,"691385","3367555"
"17520",-0.32524982,"691485","3367555"
"17521",-0.13881215,"691585","3367555"
"17522",-0.27081046,"691685","3367555"
"17523",-0.37988898,"691785","3367555"
"17524",-0.00992869,"691885","3367555"
"17525",0.005383,"691985","3367555"
"17526",-0.87193918,"692085","3367555"
"17527",-0.15276918,"692185","3367555"
"17528",-0.42661533,"692285","3367555"
"17529",-0.37650642,"692385","3367555"
"17530",-0.24923734,"692485","3367555"
"17531",-0.14710766,"692585","3367555"
"17532",-0.23869698,"692685","3367555"
"17533",-0.21801651,"692785","3367555"
"17534",-0.27902088,"692885","3367555"
"17535",-0.40168685,"692985","3367555"
"17536",0,"693085","3367555"
"17537",-0.07608191,"693185","3367555"
"17538",0,"693285","3367555"
"17539",-0.36323851,"693385","3367555"
"17540",0,"693485","3367555"
"17541",0,"693585","3367555"
"17542",0,"693685","3367555"
"17543",0,"693785","3367555"
"17544",0.20510834,"693885","3367555"
"17545",-0.14862166,"693985","3367555"
"17546",-0.32802975,"694085","3367555"
"17547",-0.18247001,"694185","3367555"
"17548",-0.27720457,"694285","3367555"
"17549",-0.24319862,"694385","3367555"
"17550",0,"694485","3367555"
"17551",-0.21477258,"675085","3367455"
"17552",0,"675185","3367455"
"17553",-0.0183751,"675285","3367455"
"17554",-0.20017634,"675385","3367455"
"17555",-0.29267311,"675485","3367455"
"17556",-0.25428963,"675585","3367455"
"17557",-0.84713376,"675685","3367455"
"17558",-0.17650893,"675785","3367455"
"17559",-0.18145496,"675885","3367455"
"17560",0,"675985","3367455"
"17561",0,"676085","3367455"
"17562",-0.16706361,"676185","3367455"
"17563",0,"676285","3367455"
"17564",-0.08052281,"676385","3367455"
"17565",-0.31055236,"676485","3367455"
"17566",-0.44021687,"676585","3367455"
"17567",-0.20993999,"676685","3367455"
"17568",0,"676785","3367455"
"17569",-0.65706044,"676885","3367455"
"17570",-0.38506061,"676985","3367455"
"17571",0,"677085","3367455"
"17572",-0.35146517,"677185","3367455"
"17573",-0.20897703,"677285","3367455"
"17574",0,"677385","3367455"
"17575",0,"677485","3367455"
"17576",0,"677585","3367455"
"17577",-0.25205436,"677685","3367455"
"17578",-0.25245941,"677785","3367455"
"17579",0,"677885","3367455"
"17580",0,"677985","3367455"
"17581",0,"678085","3367455"
"17582",0,"678185","3367455"
"17583",-0.00785423,"678285","3367455"
"17584",-0.14484096,"678385","3367455"
"17585",0,"678485","3367455"
"17586",-0.08767325,"678585","3367455"
"17587",0,"678685","3367455"
"17588",0,"678785","3367455"
"17589",-0.1864953,"678885","3367455"
"17590",0,"678985","3367455"
"17591",-0.01260493,"679085","3367455"
"17592",-0.21363914,"679185","3367455"
"17593",-0.22222959,"679285","3367455"
"17594",-0.1824934,"679385","3367455"
"17595",-0.23060137,"679485","3367455"
"17596",0,"679585","3367455"
"17597",0,"679685","3367455"
"17598",-0.34571603,"679785","3367455"
"17599",0.38725302,"679885","3367455"
"17600",-1.12362397,"679985","3367455"
"17601",-1.91633582,"680085","3367455"
"17602",-0.18757829,"680185","3367455"
"17603",0,"680285","3367455"
"17604",-0.17113513,"680385","3367455"
"17605",-0.80775046,"680485","3367455"
"17606",-0.14077307,"680585","3367455"
"17607",-0.22879876,"680685","3367455"
"17608",-0.11472,"680785","3367455"
"17609",-0.29156196,"680885","3367455"
"17610",-0.24688883,"680985","3367455"
"17611",-0.20545216,"681085","3367455"
"17612",0,"681185","3367455"
"17613",-0.16662367,"681285","3367455"
"17614",0,"681385","3367455"
"17615",-0.17358986,"681485","3367455"
"17616",-0.13183805,"681585","3367455"
"17617",-0.25470451,"681685","3367455"
"17618",0,"681785","3367455"
"17619",-0.01899646,"681885","3367455"
"17620",-0.21744961,"681985","3367455"
"17621",0,"682085","3367455"
"17622",-0.18185623,"682185","3367455"
"17623",0,"682285","3367455"
"17624",-0.10931981,"682385","3367455"
"17625",0,"682485","3367455"
"17626",0.00294315,"682585","3367455"
"17627",0,"682685","3367455"
"17628",0,"682785","3367455"
"17629",-0.08352551,"682885","3367455"
"17630",-0.1856662,"682985","3367455"
"17631",-0.16075824,"683085","3367455"
"17632",-0.1982854,"683185","3367455"
"17633",-0.15544921,"683285","3367455"
"17634",0,"683385","3367455"
"17635",0,"683485","3367455"
"17636",0,"683585","3367455"
"17637",0,"683685","3367455"
"17638",0,"683785","3367455"
"17639",-0.12053839,"683885","3367455"
"17640",-0.45165998,"683985","3367455"
"17641",-0.23120929,"684085","3367455"
"17642",-0.19060695,"684185","3367455"
"17643",0,"684285","3367455"
"17644",0,"684385","3367455"
"17645",0,"684485","3367455"
"17646",-0.30362687,"684585","3367455"
"17647",-0.28064755,"684685","3367455"
"17648",-0.0485521,"684785","3367455"
"17649",0,"684885","3367455"
"17650",-1.75773573,"684985","3367455"
"17651",-0.31548333,"685085","3367455"
"17652",-0.29297033,"685185","3367455"
"17653",0,"685285","3367455"
"17654",-0.51090664,"685385","3367455"
"17655",-0.24118248,"685485","3367455"
"17656",-0.30762273,"685585","3367455"
"17657",-0.32081518,"685685","3367455"
"17658",0,"685785","3367455"
"17659",-0.05174881,"685885","3367455"
"17660",-0.13359354,"685985","3367455"
"17661",-0.32192996,"686085","3367455"
"17662",0,"686185","3367455"
"17663",-0.25200668,"686285","3367455"
"17664",0,"686385","3367455"
"17665",-0.02089714,"686485","3367455"
"17666",0,"686585","3367455"
"17667",-0.08229066,"686685","3367455"
"17668",-0.22185311,"686785","3367455"
"17669",-0.27666062,"686885","3367455"
"17670",-0.21953735,"686985","3367455"
"17671",-0.18581358,"687085","3367455"
"17672",-0.19169767,"687185","3367455"
"17673",-0.18495776,"687285","3367455"
"17674",0.25236341,"687385","3367455"
"17675",0,"687485","3367455"
"17676",-0.09318439,"687585","3367455"
"17677",-0.15171942,"687685","3367455"
"17678",0,"687785","3367455"
"17679",-0.17043786,"687885","3367455"
"17680",0,"687985","3367455"
"17681",-0.28266576,"688085","3367455"
"17682",-0.56584656,"688185","3367455"
"17683",0,"688285","3367455"
"17684",-0.00839249,"688385","3367455"
"17685",-0.31622675,"688485","3367455"
"17686",0,"688585","3367455"
"17687",-0.39855585,"688685","3367455"
"17688",0,"688785","3367455"
"17689",0,"688885","3367455"
"17690",-0.19916815,"688985","3367455"
"17691",0,"689085","3367455"
"17692",-0.35215038,"689185","3367455"
"17693",0,"689285","3367455"
"17694",0,"689385","3367455"
"17695",-0.17815809,"689485","3367455"
"17696",0,"689585","3367455"
"17697",0,"689685","3367455"
"17698",0,"689785","3367455"
"17699",0,"689885","3367455"
"17700",0,"689985","3367455"
"17701",-0.14404254,"690085","3367455"
"17702",0,"690185","3367455"
"17703",-0.17724518,"690285","3367455"
"17704",-0.08118877,"690385","3367455"
"17705",-0.08255578,"690485","3367455"
"17706",-0.23338686,"690585","3367455"
"17707",0.25008839,"690685","3367455"
"17708",-0.05437574,"690785","3367455"
"17709",-0.23440641,"690885","3367455"
"17710",0,"690985","3367455"
"17711",0.04979863,"691085","3367455"
"17712",-0.09269486,"691185","3367455"
"17713",-0.27304256,"691285","3367455"
"17714",0.02613166,"691385","3367455"
"17715",-0.27952826,"691485","3367455"
"17716",-0.12775123,"691585","3367455"
"17717",-0.34617633,"691685","3367455"
"17718",-0.1278815,"691785","3367455"
"17719",0,"691885","3367455"
"17720",0,"691985","3367455"
"17721",0,"692085","3367455"
"17722",0,"692185","3367455"
"17723",0.04274077,"692285","3367455"
"17724",0.03623981,"692385","3367455"
"17725",0.08092198,"692485","3367455"
"17726",-0.36022517,"692585","3367455"
"17727",-0.28386727,"692685","3367455"
"17728",0,"692785","3367455"
"17729",-0.40865919,"692885","3367455"
"17730",-0.22397627,"692985","3367455"
"17731",0,"693085","3367455"
"17732",-0.49705142,"693185","3367455"
"17733",-0.11954172,"693285","3367455"
"17734",0,"693385","3367455"
"17735",-0.01108826,"693485","3367455"
"17736",0.51910216,"693585","3367455"
"17737",0,"693685","3367455"
"17738",0,"693785","3367455"
"17739",0.14105567,"693885","3367455"
"17740",-2.20204091,"693985","3367455"
"17741",-0.23778826,"694085","3367455"
"17742",-0.15319681,"694185","3367455"
"17743",0.09,"694285","3367455"
"17744",-0.18555453,"694385","3367455"
"17745",0,"694485","3367455"
"17746",-0.19935331,"675085","3367355"
"17747",-0.0643855,"675185","3367355"
"17748",-0.24603195,"675285","3367355"
"17749",0,"675385","3367355"
"17750",-0.13231136,"675485","3367355"
"17751",-0.36604765,"675585","3367355"
"17752",-0.14233038,"675685","3367355"
"17753",-0.50928271,"675785","3367355"
"17754",-0.08758638,"675885","3367355"
"17755",0,"675985","3367355"
"17756",0.01372917,"676085","3367355"
"17757",0.62420923,"676185","3367355"
"17758",-0.29747421,"676285","3367355"
"17759",0,"676385","3367355"
"17760",-0.10411261,"676485","3367355"
"17761",-0.1068735,"676585","3367355"
"17762",-0.11321212,"676685","3367355"
"17763",0,"676785","3367355"
"17764",0,"676885","3367355"
"17765",0,"676985","3367355"
"17766",0.10906701,"677085","3367355"
"17767",-0.1900779,"677185","3367355"
"17768",-0.06795427,"677285","3367355"
"17769",-0.08823153,"677385","3367355"
"17770",0,"677485","3367355"
"17771",-0.21776548,"677585","3367355"
"17772",-0.14875779,"677685","3367355"
"17773",0,"677785","3367355"
"17774",0,"677885","3367355"
"17775",0,"677985","3367355"
"17776",-0.19555387,"678085","3367355"
"17777",-0.22353387,"678185","3367355"
"17778",-0.25864667,"678285","3367355"
"17779",0.08901529,"678385","3367355"
"17780",-0.20751943,"678485","3367355"
"17781",0.11128222,"678585","3367355"
"17782",-0.25101948,"678685","3367355"
"17783",-0.47812313,"678785","3367355"
"17784",-0.23658957,"678885","3367355"
"17785",-0.2500838,"678985","3367355"
"17786",-0.17417938,"679085","3367355"
"17787",-0.23898262,"679185","3367355"
"17788",-0.24850538,"679285","3367355"
"17789",-0.28821194,"679385","3367355"
"17790",-0.24871869,"679485","3367355"
"17791",-0.25928882,"679585","3367355"
"17792",-0.81567574,"679685","3367355"
"17793",-0.23512413,"679785","3367355"
"17794",0,"679885","3367355"
"17795",0,"679985","3367355"
"17796",0,"680085","3367355"
"17797",-0.24510784,"680185","3367355"
"17798",0.01954641,"680285","3367355"
"17799",-0.38987726,"680385","3367355"
"17800",0,"680485","3367355"
"17801",-1.08217561,"680585","3367355"
"17802",-0.26041546,"680685","3367355"
"17803",-0.28652042,"680785","3367355"
"17804",-0.14622448,"680885","3367355"
"17805",-0.08230656,"680985","3367355"
"17806",-0.07520293,"681085","3367355"
"17807",-0.208435,"681185","3367355"
"17808",-0.10818721,"681285","3367355"
"17809",-0.18985112,"681385","3367355"
"17810",-0.18736029,"681485","3367355"
"17811",-0.2837182,"681585","3367355"
"17812",-0.21551861,"681685","3367355"
"17813",0,"681785","3367355"
"17814",-0.07030929,"681885","3367355"
"17815",0,"681985","3367355"
"17816",-0.1935758,"682085","3367355"
"17817",-0.06608724,"682185","3367355"
"17818",-0.17444134,"682285","3367355"
"17819",0,"682385","3367355"
"17820",0,"682485","3367355"
"17821",-0.21308304,"682585","3367355"
"17822",-0.19880313,"682685","3367355"
"17823",0.34392145,"682785","3367355"
"17824",0.48722592,"682885","3367355"
"17825",-0.21758991,"682985","3367355"
"17826",-0.05535565,"683085","3367355"
"17827",-0.30745706,"683185","3367355"
"17828",-0.16626556,"683285","3367355"
"17829",-0.46357864,"683385","3367355"
"17830",0,"683485","3367355"
"17831",-0.03639255,"683585","3367355"
"17832",-0.16089486,"683685","3367355"
"17833",-0.22927617,"683785","3367355"
"17834",-0.89008862,"683885","3367355"
"17835",-0.20866227,"683985","3367355"
"17836",0,"684085","3367355"
"17837",-0.16090709,"684185","3367355"
"17838",0,"684285","3367355"
"17839",0,"684385","3367355"
"17840",-0.35109344,"684485","3367355"
"17841",-0.21304153,"684585","3367355"
"17842",-0.29537487,"684685","3367355"
"17843",-0.21184155,"684785","3367355"
"17844",0,"684885","3367355"
"17845",-0.12724477,"684985","3367355"
"17846",-0.29206467,"685085","3367355"
"17847",-0.29887176,"685185","3367355"
"17848",0.16037184,"685285","3367355"
"17849",-0.11857257,"685385","3367355"
"17850",0,"685485","3367355"
"17851",-0.20020932,"685585","3367355"
"17852",-0.29947105,"685685","3367355"
"17853",0,"685785","3367355"
"17854",0,"685885","3367355"
"17855",-0.20165303,"685985","3367355"
"17856",0,"686085","3367355"
"17857",0,"686185","3367355"
"17858",0,"686285","3367355"
"17859",-0.29224408,"686385","3367355"
"17860",0,"686485","3367355"
"17861",0,"686585","3367355"
"17862",0,"686685","3367355"
"17863",-0.25842807,"686785","3367355"
"17864",-0.03755589,"686885","3367355"
"17865",-0.02714768,"686985","3367355"
"17866",-0.27684596,"687085","3367355"
"17867",0.13911319,"687185","3367355"
"17868",-0.06548388,"687285","3367355"
"17869",-0.11254472,"687385","3367355"
"17870",-0.25889176,"687485","3367355"
"17871",0,"687585","3367355"
"17872",0,"687685","3367355"
"17873",-0.14553772,"687785","3367355"
"17874",0,"687885","3367355"
"17875",-0.34685516,"687985","3367355"
"17876",0,"688085","3367355"
"17877",-0.24479157,"688185","3367355"
"17878",0,"688285","3367355"
"17879",-0.03630451,"688385","3367355"
"17880",-0.26034397,"688485","3367355"
"17881",-0.04727637,"688585","3367355"
"17882",-0.04251176,"688685","3367355"
"17883",-0.18887646,"688785","3367355"
"17884",-0.07329265,"688885","3367355"
"17885",-0.14275323,"688985","3367355"
"17886",-0.13947478,"689085","3367355"
"17887",-0.17267598,"689185","3367355"
"17888",0,"689285","3367355"
"17889",-0.15403038,"689385","3367355"
"17890",0,"689485","3367355"
"17891",0,"689585","3367355"
"17892",-0.4936634,"689685","3367355"
"17893",-0.14317082,"689785","3367355"
"17894",0,"689885","3367355"
"17895",-0.14521281,"689985","3367355"
"17896",-0.20825726,"690085","3367355"
"17897",-0.06494311,"690185","3367355"
"17898",0,"690285","3367355"
"17899",-0.14585184,"690385","3367355"
"17900",-0.07426032,"690485","3367355"
"17901",-0.10399324,"690585","3367355"
"17902",0,"690685","3367355"
"17903",0,"690785","3367355"
"17904",0,"690885","3367355"
"17905",0,"690985","3367355"
"17906",0,"691085","3367355"
"17907",0,"691185","3367355"
"17908",-0.26713973,"691285","3367355"
"17909",-0.16483438,"691385","3367355"
"17910",0.01141709,"691485","3367355"
"17911",-0.0775643,"691585","3367355"
"17912",-0.33891267,"691685","3367355"
"17913",0.12243736,"691785","3367355"
"17914",0.38575661,"691885","3367355"
"17915",0.0758073,"691985","3367355"
"17916",0.09411173,"692085","3367355"
"17917",-0.20804271,"692185","3367355"
"17918",-0.19807076,"692285","3367355"
"17919",-0.11887166,"692385","3367355"
"17920",0,"692485","3367355"
"17921",-0.30942425,"692585","3367355"
"17922",0.00927973,"692685","3367355"
"17923",-0.44606617,"692785","3367355"
"17924",-0.28837344,"692885","3367355"
"17925",-0.15373981,"692985","3367355"
"17926",-0.26025966,"693085","3367355"
"17927",-0.20400566,"693185","3367355"
"17928",-0.26135835,"693285","3367355"
"17929",0,"693385","3367355"
"17930",0.00075637,"693485","3367355"
"17931",-0.35813802,"693585","3367355"
"17932",0,"693685","3367355"
"17933",0,"693785","3367355"
"17934",0,"693885","3367355"
"17935",-0.34532309,"693985","3367355"
"17936",0,"694085","3367355"
"17937",-0.14293753,"694185","3367355"
"17938",0.04469915,"694285","3367355"
"17939",0.20141193,"694385","3367355"
"17940",-0.10079414,"694485","3367355"
"17941",-0.06659623,"675085","3367255"
"17942",-0.06211119,"675185","3367255"
"17943",-0.13450021,"675285","3367255"
"17944",0,"675385","3367255"
"17945",0.07233215,"675485","3367255"
"17946",-0.21448846,"675585","3367255"
"17947",-0.41206041,"675685","3367255"
"17948",0.02751545,"675785","3367255"
"17949",-0.13196853,"675885","3367255"
"17950",0,"675985","3367255"
"17951",0,"676085","3367255"
"17952",0.02377483,"676185","3367255"
"17953",-0.12444916,"676285","3367255"
"17954",0,"676385","3367255"
"17955",-0.04720778,"676485","3367255"
"17956",-0.23844758,"676585","3367255"
"17957",0.0029943,"676685","3367255"
"17958",0,"676785","3367255"
"17959",-0.13709138,"676885","3367255"
"17960",-0.01312114,"676985","3367255"
"17961",-0.11730769,"677085","3367255"
"17962",-0.06443915,"677185","3367255"
"17963",0,"677285","3367255"
"17964",0,"677385","3367255"
"17965",0,"677485","3367255"
"17966",0,"677585","3367255"
"17967",-0.17795551,"677685","3367255"
"17968",0.21751805,"677785","3367255"
"17969",-0.1727099,"677885","3367255"
"17970",-0.14034803,"677985","3367255"
"17971",0,"678085","3367255"
"17972",-0.35064813,"678185","3367255"
"17973",-0.23438591,"678285","3367255"
"17974",-0.1618735,"678385","3367255"
"17975",0,"678485","3367255"
"17976",0,"678585","3367255"
"17977",0,"678685","3367255"
"17978",-0.1706652,"678785","3367255"
"17979",-0.61618406,"678885","3367255"
"17980",0,"678985","3367255"
"17981",-0.16967116,"679085","3367255"
"17982",-0.18170491,"679185","3367255"
"17983",-0.12766738,"679285","3367255"
"17984",-0.12190079,"679385","3367255"
"17985",-0.18120261,"679485","3367255"
"17986",-0.15160079,"679585","3367255"
"17987",-0.27132165,"679685","3367255"
"17988",0,"679785","3367255"
"17989",-0.07529593,"679885","3367255"
"17990",0.55053335,"679985","3367255"
"17991",0.53884363,"680085","3367255"
"17992",-0.11130689,"680185","3367255"
"17993",-0.06433317,"680285","3367255"
"17994",0.73834503,"680385","3367255"
"17995",0,"680485","3367255"
"17996",0,"680585","3367255"
"17997",0.08246003,"680685","3367255"
"17998",-0.20928314,"680785","3367255"
"17999",-0.06733138,"680885","3367255"
"18000",0,"680985","3367255"
"18001",0,"681085","3367255"
"18002",0,"681185","3367255"
"18003",-0.13533065,"681285","3367255"
"18004",0,"681385","3367255"
"18005",0,"681485","3367255"
"18006",0,"681585","3367255"
"18007",-0.21324861,"681685","3367255"
"18008",0,"681785","3367255"
"18009",-0.15338692,"681885","3367255"
"18010",-0.23070399,"681985","3367255"
"18011",0,"682085","3367255"
"18012",-0.09487375,"682185","3367255"
"18013",0,"682285","3367255"
"18014",-0.13634871,"682385","3367255"
"18015",-0.02821,"682485","3367255"
"18016",0,"682585","3367255"
"18017",-0.43826327,"682685","3367255"
"18018",-0.25037676,"682785","3367255"
"18019",-0.00447041,"682885","3367255"
"18020",-0.19887653,"682985","3367255"
"18021",-0.30345508,"683085","3367255"
"18022",-0.21860605,"683185","3367255"
"18023",-0.52500439,"683285","3367255"
"18024",0.01337202,"683385","3367255"
"18025",0,"683485","3367255"
"18026",0,"683585","3367255"
"18027",0.49665722,"683685","3367255"
"18028",-0.06972986,"683785","3367255"
"18029",0.40888667,"683885","3367255"
"18030",0,"683985","3367255"
"18031",0.37365901,"684085","3367255"
"18032",-0.10551711,"684185","3367255"
"18033",-0.12452764,"684285","3367255"
"18034",0,"684385","3367255"
"18035",-0.19201404,"684485","3367255"
"18036",-0.35459185,"684585","3367255"
"18037",0.49180481,"684685","3367255"
"18038",0.18825637,"684785","3367255"
"18039",-0.2138073,"684885","3367255"
